client_hash,recency,frequency,monetary
92a4bf6b7e5b43c539085d46afb022ac008180aa57254e8aa051aa6efd3ac90d,350,3,590.05
92a99197bf3cc06c833d2824a95ce589b9acce8d730e3cfbd21eb5fc2dc0e50a,617,1,242.3
92a9c2acf495d65caed4b113b5a22de8e50e9a3c8e17035aae6599f78a683474,500,1,225.0
92acc9f08196de337391a2604c619de375119bdf861b9343d407aee0ba78f1e2,366,2,905.2
92b0893125801b80d3365e11d7505e8c4c57fb440ecfd19aff4a7dc92446092a,320,1,113.51
92b128a942f8948633411f8cee6b0e524c16635e4a310c6b4c3cb73ad5fc44c5,620,1,99.8
92b2f73986744d13eacacf76597fc25584459ee8942106d8474e03428c7e4cc4,122,2,359.6
92b32797b6c72f72149b30fa4490379f328280d2be82e0bfd4406a43b4bfe39b,384,1,103.44
92b38d89ee12eee0e2d25677c82710ca78c96fe743c6c1497c9d56a17fadcf91,218,1,175.55
92b4ddd3b7958ae10b0e95bcbb2a1dc2d64e74b5ba5af29f3cef80c1f212a3cc,199,1,140.88
92b4e5a8aca2191903d3960a3effd7a87684ed0a5df36961162283954cd44087,14,1,221.19
92b51a42b861247000fe0f5f694bb07bfbe69618a9e91c82692b0e5737dd1020,32,1,155.85
92b75d4326155c4277549a012490d292b830b330ae830acb175a94e41902918f,481,1,210.81
92b7a8f718ae325e962aea2afdd7c81afe232ad26af732c38987a3f7acd337eb,166,2,296.88
92b88fbcfdf2445405c59daafff41e3bece079c3de502a4627e8acdf758254ba,562,1,350.0
92bd701067f5bf73954419ce7783cd4499faf77ba4698e5220ef6f50e5d73293,58,1,137.0
92bda46cdfb9e0891013cad80ac45c77a93a381b093d6cfdfa4e3defe6c38d7b,615,1,243.16
92bea2459f8f326ffa8dacf5c583ec8ba20148a08120dc950e5157185c79f722,293,1,169.97
92bf66debe0e8efd23f2f1c2d75200f39e7aa660a4e4e5cb1e58d66adf5f4b69,187,2,441.76
92bfdc770c863d3a84e21c0f2154491109217b9ed4d9e7c9122700c859c66e4d,531,1,148.9
92c0f89303c88ba38c9e7a7ffe14dcf5b525c09aeeeff514e07e1528a5569b0a,440,1,113.73
92c46a5867903aed070d8b07a53324492258d8096e5f81a415d985feb8e0f3ae,121,1,326.88
92c5e3f79327391b6afd3641b6044db0659534a9744c9f9950466968850e8add,544,1,148.66
92c679813273ed7c8ecfd6bed9ab9fb66465a2cb83d6e464b2fa0292de86a29a,664,2,610.84
92c7230d1415b17b7b08e6ab4558d5e9663bd52d1d44ac0d39c2be02d29dbbfd,352,1,155.92
92c9d80cacab6c9a5208ead7cd6ea5180f4f9ce3b522d9b0688b6b37a4d13913,640,1,292.66
92caf238d6947e26535dbc458ab277c463ece78b4ecf70abef62e95213a443ee,511,1,267.76
92cb0d5e1730a6632cf6e46bc7e53962f67e8f386f35ce089bf98f13f7f3d1c3,207,1,139.44
92cc66d2905eb0f3c23bd07582509786c88f425c321d8734bedad072fef00676,347,1,214.82
92cde475677df954446799a1cfeef6854e36f8a2ed7c6a7dc4f7adde6570bc83,534,1,272.34
92cf8b42783a15fa804f328d877ebcb3014d6574715229c94207b29cb72ec0cb,288,2,246.45001
92cfb8a3132a8e438eac928be519c92fb3dbbcc41eb4f2c74f1bdf8b79ac633b,334,2,270.32
92d125868d2806739c595ff557d911b26fd39012d989e87de5a8aaa9219a72f4,337,1,295.41
92d144c126b4fe65e8229abce544c45a42f444ab52e2af6ab6b86d64ec71fdbe,397,2,429.91
92d2fec48f97eb2bacde06fce93a3be5abbeb960b75444e8ae609477e5c42963,342,1,117.43
92d6809528ab0b5134ac342769692a585f03b339e223fe4cf0306b4d7ca65da8,548,2,181.88
92d6d6db28060098597631d563af7297dfce252a5499329999a31a8f07fa3ca7,543,1,140.03
92d997f2f6181c59d081cfe17a5c4c5c3374a4095601327f4775fe21f00ec1d5,523,1,178.55
92dcac7f0c73b65378369c47d7659741013ea3b5d7800618bb7e61ce7b225709,380,1,109.97
92ddd15a7a67e1adef0e0fa7df259bccbc6501cf15e1738e4c2bb6ab10311c7e,350,1,263.84
92deba4b3c660451567f996cc3edfe531477291b2fd39edd5ab74c481fc18441,539,1,113.6
92e0b880c36791c1df55f1fe7a3c10e3bc6ba5df533ab1c0f74bbd25613caa4d,448,1,127.1
92e4469b5dcb4ce1d762aa878cf3b61ac87ce4125ca70467765dbd7a35c10ada,444,1,189.94
92e61082ad2d5148eb36b2251560476394b2cdc1e01a680d9d1ac97b6b7c0b18,524,1,126.05
92e965fcb1371803db1495ae35ee435b8bbc339de86209b46828c3331680f38f,350,1,217.02
92ecdef9123e14c86f3ed939636ced07c82ff1e1cfb20ae060f4a06f511ea750,428,1,193.82
92f28111b0f317dbe8b7bab0a9e078bd6052be949004716e92163d3c05217a0a,214,1,189.97
92f2e377766135c84066e1bb9b016e5cb3f8f628d9ff929b73eb300c9e4184f1,272,1,214.46
92f38abf2d5117987f2228f819cb9e290d472d243962b80bf4d5d5671d8106cf,64,1,159.27
92f39c4beb0e62a89bc8a38d519c6eeb89068e1b7bbef476e6642a52eeba5bc5,528,1,153.16
92f3b0cdb4af9398410392e982ad04d81dc88cc14a948f55940f7b4e1ed19e3c,465,3,553.24
92f570e0e16ae623961e2d16e0728eec501f013a2f013454e258cfff1ebd0c2b,250,1,196.28
92f5d9a04c244016a4dd38cc69109a251c71802a7018f68fdf973743960855a9,354,1,266.04
92f6df50d8ba3f1fcd1f64a5c53dc98222aa50e09519ede39575494229709afb,378,2,499.93
92f7cd2a88f11e2dcf2cd6adb1a34bd0f9bbe7e10a0851c61527d9ccaa68e4dd,60,3,1148.65
92f8183fb054135c1c3c3c4252ffd8f26f3bef0bf0562c4c9b3812937ba44c3f,466,1,419.0
92f8e6cc22e552e50542f138900a6f92ca916b7140eaec9785b5c19fd8494f2c,594,4,764.51
92fa2aa10b8ee4bd27c242d82c99485009a9678d11c43daf313ed62cc161d7e4,255,1,69.97
92fb3c938f406c53063e92e79ea25b21cd67ee8a3a458f7b9bfbd2d807e932da,345,1,229.11
92fbc9e1de228563064c9035a0493f1f49a7ba102492d042a3b038217f594c55,415,3,1005.98
92fc221f6ed7bd122753b89b1ae5872efa9599c69d971b3f2851d57a7a773b53,443,1,550.0
92fd718659438208fa0e0d36dbb14a890c009deabcfec8d5991412d193c80d92,522,3,450.83
92ff3582f2a72be17195455cd46541a418d36a6de642bb1387fcb413364321c4,277,2,661.28
92ff8a7738f8a7c2a1606d1f4ca63d8785b9005e29c24fa4e3525ab5ee02cb03,338,2,319.22
93019973e720cfcc36b42aaaf4058689cd43b4a52eeee25cd7f5c7baa389e6f0,453,1,455.0
9303a39c841c54f5c00cf356bfece2a7c1edcd09ff3e11d6eaf633ddbe25289d,334,1,148.51
93064cd2e83eb36c7865f1492eada0d52512387261bc6253bc00cfb39b185e66,119,1,138.69
930790dfd532be0a6c078cea2ed3f4c7cd9542b385255b6834a9988e6dc772d8,339,1,152.38
9308f3c8b86d4970072e4f8a069dd14fa8f04f728587895a6bca298890c896b9,653,1,82.04
93093e799c1aced5b70beb6651ff8d3d0a38cf131c01a254c996b20ec3feb5c0,517,1,491.02
930a8cfbea600e5a78870301ae453f40c4b365e822b22fef7afc5a139bd4c240,607,1,550.0
930cd82c19f95b70bccd1e9fac7d55b885da65e25da9837f98cc4a782c885902,293,1,317.0
930cdc366378c71f39faca0f287d6eb2eab30a011df15a2f1cb1ef0da5fef5dd,81,1,108.22
930ee8bea1bfb6c4a01754c1ac7b2fbf40e831f1062deb4672187320b46208a4,653,1,401.78
930f89c7fd7f9c6f14a952423b0f9b150ab7af1f9418c7e4cdfab00aa713966a,195,1,170.0
9310c58ab7b389dbc7caa2f0f3465b94c3d1d4c303d269993f5e8fe0d9bdcc3d,429,1,236.1
9311d222a552109eab637849f8d9bd698b1cd8f4f091ee980eef2702e2780f1c,434,1,308.25
93127d2279904ab511ba635815846bf64e72e9c2bcd7eeafd1d1df3bb76cb853,560,1,440.0
9313d0e0eb228bec996f1341182eda4874e38e0acb6715fe13a112fef40dea4d,341,1,169.57
9316bfde9348f20153ddeff595b2be313b9559d334aa47591ee96f0081420160,380,1,139.33
931876756c16487d8c43f89350d275e31197633fe0ba66f479d7b2d4b5842f89,22,1,306.49
93194ee731832d1c8921edf0f8847c520be47c86036d8e3916c3a309b3df9849,451,1,206.41
931ad7f496c65616cd6f648cd649df2de626482d6b2f44e5c410e178dcdd5860,286,1,326.28
931b4c6922786c5cf7530b7ddae667d6a3437cd1004fd1422c18d759ae56a86c,546,1,550.0
93229a8251ca60122d43e55ca845cab39fcb1ef8d58cc0925ace208129e95cd2,654,1,718.41
93242c895d658fec44fffba1b84c88ae95ea02ec1013fb6104abceefb5cae5b7,611,1,192.89
93254d4058fd58fbfd6f80881fcbd4c5268fd9d7b9419b4023072c76bd4c2910,173,1,180.91
932bc6d2aa9798f3ba052423334727eb6974ca68b347dcd0abbd5c5c7c6f658c,290,1,253.72
932cbacea9bcc98d0c3d9fa6ef8f01de6d116075f6834d013ec559a7991a2a04,512,1,442.76
9331366c2acbafdcb99d42b2bfd6caf65d315fa3498805715802074ffa316870,96,1,168.06
93313f2d3215d74348686a0a355284e974781e307aef06f700d3c62b8288feae,267,2,897.3
93326a85868c37a0ff60bcbb267459b0a100e0cebd27de1f4e5ab48a31a1e69b,151,2,440.9
9332a11c527ad2f3fa75f1c7969bbfa1d46f1e37f84ebf447e527941174b0657,340,1,163.51
93340d58472fda481e2ceb265443a4a12396eb11a876898c8de2a8bf52f86570,527,2,277.51
9337ce148c40da00dcbc10c71248702e1dfe2c6717498428924013e0490064ed,669,1,267.76
9338e64f91d55301d7a74d447eaf3631f2897db5e704ec4825651c041e6177da,281,2,380.0
933af2b68112f7f192f3fa7ac73c840ba2f6935b3f3b049f166ae7d667b28793,37,1,192.07
933ea42a3b97fe0ab993eba496ea795a60339c696240077d8b9e3ef2a2105a3a,352,1,109.97
934090b26fdeb08bd46af82138993c901158f10454e501f9f23327d4c48eb58d,343,2,374.74
9340b1a36ca6eb905b4bd4a0dc4a799eca5341490b63ef64c22b15e7ac2fc28c,490,2,202.3
9341ac04ad30278d4f016ee40ba1119e971ce228c6cdaa368a195ad69ccd33da,319,1,244.97
93436eed5a3811554d4a749506e43fcd681d91492d391b44d6abd002b9606fa9,466,1,226.39
9343d83622b47e58d696bb80a60a4f3d5f02970bfaa0af77fa0d59837cded0a8,419,1,232.35
93450042f788059fe4d45513455627477ad64f1b97ff6fb44591282177910d25,375,2,393.58002
934571a92a09bdc1cbf6343f2639b634f41acf0e0948140698e2836536d5e368,306,2,456.81
934905da726ab4d040c57af473db7917a8e062b82d81792abac185d972e99504,450,2,365.68
93495f8b0a5e13f7cb7b7649eec9d29586ddd725fbab5aa67cfe24f84a01c0d4,482,1,349.1
934aabaa2ba8307f9fd5ba89e3d32298502c973f71b01873c0200b6fdb0bb3d0,160,1,173.88
934e15c5578d2b4b5b9c623d1b68ed9d61234e699d4a3596bc20ca311cf570b0,30,1,167.49
935060bd9e896ab5c18e442f9acde7d23bf091968e08c31a917fac16df3dc9f8,51,2,238.47
93572df8a39b0c20dd35ebd228d3be2fa4b81dacd91c83314ec8cafe1910ea14,91,1,146.88
935eb3c10ad2ad124ee14f7d24e3a5f489bdc574d856b1e20ed11d89ed3c5b8d,655,1,110.94
93610ec5409d1aaca0d14ff2e1cd9d2373acd45c217023dda4a6e45fdbeb65f7,555,1,44.91
9361643e69eb6423538ec85be00d8f287910471b7d7eb33e96cb1ce7dfd34c0a,604,1,725.0
9363b14d97d25a212df228acf0cf5a6bcb569f42544418673693b7eb9ba05097,488,1,151.25
9363d1ca4ce756b90d6a7f07564c4f93e4755700137935db656ad366a1952c19,525,1,150.8
936433195a607d26b4e7fa007239d245e461daa145d6624ed5add7c2128a6738,514,1,280.56
93643fc5bcf62de935fa2f61c5df6713ea4dd1acc91448e8e8fdfe578f024e4b,606,1,129.49
9366a0c02252f6bf39457beb504b15ff22facc3a31d16aef05304a241a13dd61,121,1,406.93
9366cc9508f297b12149b535c02b17f06860c9a972db1e7ab77fb75fba1e3b21,591,1,139.8
9369f6f988347976f9d5926e521201996ee2c73883722f957ffb9a6305504e8b,637,1,167.76
936ab74ee7ee90eeacf9700f3ffd1075fab5320174360a9250798d3fe3051d97,325,1,316.91
936ba361b36db04466d44ac52c9177c7bb744d2c9fd3ec1473df4e1efd063fd6,280,1,201.28
936ce22f899f4d1d05c3e32c998aec632a095872c4846f741eb77007a9791599,509,1,575.0
936ef4e81acb5d348a51f7a3636c0c428a3dc18fa85ed8e92b771a3059e07dc6,343,1,166.13
9370712b006d29942f4139c470ae3dd2145d29334464428e5a2c03335fb792c9,342,1,158.48
9370ca8e936918ba1d4223bd707d2221c6d1d741f8c29c5bc7945483960fba47,387,1,104.16
9372c731830d595ab0e17670b2cf90bc5c6c219d5ddf542a134c24059d9c10fa,169,5,1345.62
937b4f1516d6c4fce50494242b8a01654373214467557213cb0c469bfcac9143,543,2,602.35
937c71ee6ffe8de3b3ee60006842bfe8e23b4a5dbdf99d426e0e55aeac177085,529,1,193.1
937e61c0d0f765cefb14bbf8323aa07a237c9a8205418fce35665aa1822e8316,528,1,137.55
937f77ba0d3c7bab8427d9800b1d361cf5f709c92a10ac0f998c3831cde94705,229,2,193.76999
937f992c6a4bf96464207ce8d690ce59560d3c73277f2869e256fe478be60e4d,133,1,186.06
938024d3c28e47ce54d2e932d1b0d015e2c4e07463326b29f84d46eac0870143,623,1,89.76
93805ded554dca9e155a5af95b9dfbfb9c698ca326a36e10382b534554bdcf05,523,1,290.95
93843dc43141b2a4a23244edeb321c6edcdbac0571a6a902ac3004708707a963,331,1,194.97
9384bde88fe79aa9c1b81befb4267bbaaab553c3343d9bd558080814823b7e69,372,1,165.83
9386b0a40c37a117044189719bad3fdef7dc2c6aade2b3191f200d25718f48b1,552,2,722.05
9387da3ef68ff0ab8407aab14b55ab1813b6df357b3fdf2c3432fa3b821c243a,504,1,319.35
9388a98bc351dbc5ed2fd640cbd5ccc5cb98683064793e4e48eb9921dd8ba5c4,397,1,169.2
9389760fa2e462f5d5447aaf38bc808fa760cd6a63bddd1b159b49541082927f,459,1,196.42
938a86302bddeefec1460c4741abd99aa8b2b762ba30fea03dba064b8eddc5fb,669,1,192.76
938c92ad810ff07de7b66246500a8a155d7874e78bb9d9421fcea39ac0e6a2df,593,1,377.61
938d3917f453f66f9fabb047110739f6cefd2e85b38047791a551980f621bb73,366,2,987.75
938dff60fa814c7180b18625bbcda6bd228b16e6469786335cfd373724cb04d0,440,1,186.95
938e2e2095fe8ee282037f897570927bace1b2f8dde845c01bb2385b26b092da,470,1,168.16
9390a7470a1483baf942c6cf7a6700cc0711dc47f75dd1ed071018c40dad3041,340,1,104.56
9392106909f7140d374acd97cd91d1be406020f9895b558b8affe7e456d50cd7,613,1,290.03
93948cec3e316d81351f5dd780ff80f3fd7d6b73afca76a4af721fee9793644c,379,1,167.0
939514dbba224965721f1ab3483bc5c5a3bb15bc8c6b39d7da0c4744d04e2603,335,1,94.18
93967c19ce4febe18b346faeed3e2262484ca0b60f06d27fe53b62f24cf1faf3,566,1,149.7
9397f19ec0a6aff002e431473b626e3a51023f1ea3f1ada01d5b134d48f05b29,236,1,344.02
9399203b768cf5fa5e39adadfc38191fc7175054c3681238e6aeeb425c187b33,402,1,495.0
939c9a127a7215c141fb0aff41e0d0c1541c11b691c4620d84c92c4c7c142b2d,344,1,280.92
939f8f6e81288a14ef877959d8f839b1119011d6617e1d52efb9a1fd462cec90,482,1,450.0
93a01c4e23b5fac57fb7fd21675fc1b9c6ef08aee714e509a7bf8a59bf54cc9d,562,1,225.0
93a2a5043409d2ec094299907f8c12b1928a2f95a06ab12bb0032a3e297fa64f,665,1,242.76
93a3ce44457941038dd8fc2116219c2f3c2c122e8d75904bccabba34834c3d7e,573,1,44.94
93a5fae538a721676eb6ee4e222a16aa85f42e81f9adabaab329b291e1e76ab4,301,1,153.15
93a7f3225fc9c3b7251a5d22c1299189d408eef37b181e7f510db78d94d9cac9,326,3,556.22
93a82c8c601bb9f8edc48ff8d8f62e11e6eb2182588112febf794a698a242230,395,1,80.41
93a8952bc06f8790b3c61cdc8132cb6918bbfdc944cf3c3b6e0063ee67cc4f4b,186,1,182.92
93a8fd56e04fe50599ab1dacfa66a535919a250aace75a75ab34dbeea988dde2,70,1,137.17
93a9e69d29494a0e60c8f6fe8184af7e214733f841db1e202b0f21f697ee7803,326,1,207.71
93aeadb008ab8ad29d41425341aa3469815afed65879d5bba9fb84062bf1b12a,411,1,313.32
93b17456bc77a70741d32c93be7a1aa3a63da841795d7cde29be997113c227e8,451,1,380.42
93b5b5109c8e180c436f78fc77004251e2c73b02c75d03c21f057615cc7ca825,627,2,497.88998
93b5e9b0fc5c841b082ff8d052f9a0b063c09c5d089d0d234548e319f9125567,410,1,141.31
93b6379669d2cc1dfce86f3b30a88ddf3eb23bb59a8b70f70f26bd2588ca03d8,29,1,289.36
93b65286dce7779933677b2f2ab47709076c5fd82b16cfc9be4713c1ff87fbed,621,1,151.19
93ba0015a237b56ce34ff4976475adc2cc48b71b3e732df039e9c42f042ededd,133,2,394.82
93ba3ac173054546c060cb2ca62041246257444424b802391de3116ad58c7aca,379,1,402.43
93bd19d2ab81620efe1f532f22a386ef2be48b117b8a596f96397105ceef2211,36,1,174.62
93bfee090298b862c50b60d43bd741bcf7e8eca8361ac79f5452c32cd3a5749d,355,1,166.38
93c2ab9a4eb29ab2e929e136867dc163c6744f8235fb8ee1a106ee05ba8a6821,520,1,336.22
93c98c13f37498c64a5fdab6089f54191ab5cdbb4c347c2c9279c9bedf15141b,221,1,136.19
93cb2eee9c865457d535611f0570882237c0caaa319acf38c46568120d1c4251,530,1,425.0
93cc6703826ebc76c03df8513b6c7397ee20d559a2ef6c59a4da02d75c6b0fac,54,1,190.4
93ceabd2c5563ef43eb5b0a3b4be997f2035933830231beace95120bc1a0811f,409,1,341.02
93cf8e6052486612e8999bd29aab2603b1224e9af5e197f48a9dd15e4f7cfaae,358,1,649.27
93d04c89bfdfb9005c7ee3a70b673b4df40cab7a9feb8d779c080f3ade0fbf96,466,1,152.77
93d10252532c7457daae62e2b098d1042c0731fe83479af1eda859ab06f37cac,300,1,481.05
93d31a226ef57ca43dedb2efbc0f1974b459fc62439fe27cac24deb0bffc0704,501,1,190.3
93d414911da54d13772d6fb9280a8c15e3770d27461b9c798d20aba85723369e,423,1,418.95
93d608e661feab3cd5958ce04ad68a448ea591aa193762ec20eaf21c60745da2,334,4,1319.72
93d685369897590932dd9f74a86fe286c211d8c9807660db94a9283036a2cea0,604,1,127.2
93d9d01fd73ac10cf87a90b18d3dfbc5109639571d2efe83e80a1bccf3c33df0,502,1,198.13
93da3a05fa4d299c2259f51d73e37f3e38b5e6a7821638ef925a34b5692b3b5e,530,1,167.77
93dafe0e471bc00946202462293cdb852fa35fd99530f45b53eeb64eb95bcf60,658,1,167.76
93db14f074077c05863f7a096cac636e408583dd26022130018cbffcb5ff7644,347,2,293.13998
93dba85cb9cf8d1f7da222aac12ef142cb188ce223b2309197b06b79bb3683b8,318,1,107.02
93dbcd819ca707440b42d6fe039f779cb8825396bc0838260f7b43cb361ccdac,144,3,755.02
93de53ed3cec65a196283d4d5d019109e2b431c06548d24db653eeaa71a3c590,346,2,409.03
93df26231233362153f67689aebffa1fa058b46f49663a8af6693f254a0bc88e,671,1,77.76
93e0907730661eb1d82bec1ebbf00b2fad9a64d68bbe8bf277797ca41d468c2a,398,2,343.05
93e146264acde467625855cd3a57b4c0dade317c5e7de38c9a3d95fc4712ce1a,619,1,195.64
93e1702e28299fa34061693277a03829e88b7b11fa966a4058c7747207dced40,292,1,122.3
93e1fbdb90dda2abe4b99c331cd8439c02f7546ede4d48b61a256282f99a50aa,242,1,96.31
93e5c7bceb511ec50a954beb6208dd52499fbbe912033ab94f66d69e84516500,466,2,200.17
93e984178dd75aa4a74e33ba5ea79229486966c930f354f7a26897bb0073af4c,590,1,318.62
93eb2faaebf5df6cee0bb607f801d5f3d3444bdd4ed313364e25434e3d592ec0,644,1,167.76
93eed78bc873687150e717e8c765a06ce0c3bac9726715b36a165573e1bbffa3,346,1,194.87
93efdc56498e2f6efa1c6f7cdecec837de34d0eebf25f5aa20fc350e6abcb60e,351,1,254.84
93f011a9196054b242abaf48a969ded134c11d3104af8100e7f81f379dbfb046,658,1,112.66
93f45e3211d7badfc647ab51c299a0f893a1756b31d290962e3e3d302239871d,475,1,113.3
93f70a65cc085696948c08930892d54090142324cdee6d80e155fe450e37dd8b,145,1,226.21
93f8998d754f81f01859f87598b1fcd073c5da2c55f54764759d17b0c466117b,302,1,153.51
93f970dd89bfb94861ee860246825d987cd65b73ee4d5239953eddab86ff3965,299,1,492.47
93facb721381d02412c83ee3c78313cf3b567d12fb53ded37e97e99c60d416a2,529,1,219.34
93faf57d13c682d8cbf2f98b872328a2727434ae94252341e9dcb45b15af1440,75,1,147.6
93fca7de81aec2e7ff37d80e6235194a6dd52741e9009f4b630c3939cde2a694,489,1,264.03
93fdb049cdd8196d71db1020cb5243ec1c0d6353e390728823133573f0a25e52,542,1,265.9
93ff5e6aaab5f2d33fc51a70b5d975d67fc3722ce6fb2c80834a9c36f169b4ca,623,2,435.52002
9402d0b8c9058898e8e5724a350fe5279241595bb891d80a644b4cba1a3746c7,344,1,281.34
9403038a033a2d80fc88bd13aa7c071ffc018ce1f2afc7a89f9ebcf3670868f1,337,1,199.97
940369fd0007d9c51784ae5df29c42e1973c453b09a905cdcafcd332681cf768,193,1,138.42
940459909206fb003856e74a05e61b10b8d991c941528910f1bf5d7281020555,110,1,188.09
9404b0a5cbfcb87c36ad7c2d65ba81cb0251920efc75a83cfd036448bcd5578b,181,1,299.88
940511c533a1958177d171ca92c0804ff97047c728d83f2cd8d75261b46bd1a8,350,1,260.69
940538b7c452e48b60cd08fd45170edd2fdcdcb3c8f613f926b75e840457a3be,414,1,162.42
9406572f6e685156611ea5476e4342670d212b25ad0f9b888a34c956113be291,333,1,169.97
940904095153ef39ef05f1e8191c22ba749727adc64b1e51f5c1cfd5adc765b2,306,1,293.42
94091f52a48cba88f817fefdf18b4339fffce3e8c0d80a2d5ade2fbc77e116a2,446,1,440.0
940a20ff39702822b190cf59bf1921b32040d03ce64ccc906cee791935a22086,423,1,202.56
940c4a4f50fbab0864982ff29513b6a40191a9c927f304cda6e32bc89d035c3d,571,1,567.91
940cf3d1d9ced1b373424c7bc073819503c0544203af03938d54167087ed93e1,447,1,525.0
940d1e273fe8484c5717d63c7112fb98007ebc80b90942f042ed6dbb02c75e81,151,1,145.88
94110409ffce99c8b98534751af97e8e38d9cbc32c4eb6c601c911313a6f7c38,445,1,149.77
941148ceeb0859decc7ca5289747c39d9784c8edd8563d28d14a2ddeba27dee4,565,2,162.09
9413682f840e5a102a07d7b0aafde93b8e4e380d161704c4efb5e94baa122250,674,1,186.95
94136c9f2bb403aac829697d06a78fe1048af439b89fb45161665c5c4d1f8bf4,167,1,327.07
9413a92c6b75e6e3e171dfb4517c1cc6fab82b622369c7f19216b4cbc4a9d466,494,1,271.2
9413beaa01979959cfe96f4e26c2ba65e601da4dc62b4b85d6b5b796d4da50eb,608,1,196.52
94143ac412b82cdc80b110c31d25a71d2910017d8b014be99a0f76a31efdf3d0,574,1,320.05
941766790708f375555fa13627bb80478fe87ff4b83e7aff610156bf916b8b48,382,1,147.12
94185554c90a873d1ec36bee4fc58f56b22db75939faec42cb75625d4ab50ad2,348,1,46.4
941954e5ecf0c74915e6b60c3cfba4cb793e0c2a01253d781971d56ea85f85b8,21,1,187.73
941b1b94e0c1dbf02bd68e375c2fb2737120032e7891c6be4d78293c94099740,154,1,302.58
942441cc1d485510c2099f5bee2db87728f91217a76696995a072e79665d223e,553,1,172.45
94267b4c256c66d4d73d7b6b1b506d9d367ade0bb2266dd5b770acacff91a633,427,2,1884.2
94289bd26078fe64b2368bd56c0844c0db3919f5ace37c77bbc106b312b791e5,257,1,145.97
942c1552554a686a924e493e3ffe036b3fe2d05a2572596bf2f7e5323486d6ec,20,2,351.52002
942c36326da6ebb9b1eb8c53baf3f04c328c8bd428f0537c9e8bae778d1a33b9,102,3,400.85
942dd80fac6c1c2d653e7cd9472f8a8b64d84919e6c59b9cdcb4e2a5f51261aa,334,1,144.55
9430c0f5be7378b2b5b3649bc9c59a40c6423a24dfb9a2f27551d66fba368ee3,390,1,120.41
94318ce11f30ad66fa8d238dd52e752a8d52414968a51f2960412bbcece1c40d,338,1,450.0
94330bffe03e99de799ebf55ec22c286effd6f8726bb98bb51d145e5bfcc9d1e,82,4,1556.52
94347ba03e719b36f07f7484fec3a09997c573e95405617bf71f0a3a0e4fe617,495,1,780.0
94348217bf9364fcebc95516b1de6386675653d7d9e62faa5a2c556918566e45,290,4,1116.73
9436d68c8366b15ae8c27e4cebe92eb9b542ddf872bcbaf67241271492c1ab8d,551,1,114.44
9438036004d0986e956186e29f8ca1f67b50f2c698e074685c0964dc50885100,15,1,120.88
943a4674e3bf53a41ca3c8bd79a416f05a194fdbe72e1e55ad9b9b47161e01ad,605,1,404.0
943ac9b2bf189366e2a2b8cc2b5ae0bcb5f9e17fbc079d0e3b676fb41a7a2a77,656,1,262.76
943bffbe6a18d9b2b9b7c67a81f52134a82c9f3e769280ad34d2e682e207b336,517,1,130.66
943dc8ce28c646b436b03104f8f7360be6bf5ef0d292209f1f40337c01e55c6b,511,1,71.39
943fa4aa8eb0d02e7364e2c834eae7aff2668f25e210d135b3d56d2fbbe749a9,429,1,175.7
9440812e06cd163b2496964e83391d68712957d73f0e2bbf08103df2ec078061,297,2,675.0
9443a119b3b397bb3e2a82aeaebb5915f050a76c67e76ea4e5154501d51d11c6,352,1,232.23
94444f93ec7dc1cf91607f4844759d5c52908662a933a0358ce8077227a53f4f,550,1,215.57
94479e5b029cac2deb611db69727f3001748c5207e86e5d28907c5b41f6a9072,470,1,153.18
9449fa84794e1a79fb08153510c6b5bf9a1498df91f6ffea035141c2f3b1df3d,28,1,167.93
944b2e5e238dcd51045f788ec10905bd724d3d592329eae893788aa8abc03e2a,262,1,223.48
94504362bfc2f3306b1813f83799d86cd0fddd3bb1b16356baf7c73c322ed5a6,446,1,167.13
94504c06ed1424bae1b817e3ea8c518cf281f023e755468eba05b200a30e3cfa,607,1,157.66
94523f3d2eb68dfe026a4be0797a2679d60357a0b1e4ab904e8f8ab7004ea904,661,1,143.16
94533aaafd78b300859792259f6c2eface0657e4883e6a502c31818e673bf92a,600,1,82.76
9453514cb68b3457ff19252b3ebe6214cc6f2f6315af6314eb762e68736452da,609,2,772.76
9453d2f6b275f0b4af2477dc50818b4f3bc215fe706093be616ab1aa7f2a7071,659,2,1092.0901
94550f886f26ed9bad760fffa46cafdb2f5acee95656c579cccb8ed498d504d5,520,1,391.15
9456a579e58210a05e825caf8dd791570f5e18c01f72a7b2f10fb27884775326,362,1,232.47
945747400ea321e7be2fe7b1b4b7a7e1e5b71373459195be536ef15ace3488b9,461,2,443.22
945d2047e7024ad450221b6a79050e8372806a6288ddef9efb2028172085b423,355,1,176.28
945dbc188afce4a749b02e309adc93fb91357201d60c1fbdaab36a940ec082e3,448,1,425.0
94623ed341b72a222cf3a608d30285e6c434a3f16e6629d2706cb9709b759e1d,511,1,316.25
9462544f9858233115e67d51b066f0a142776befc14954978273f7d092afceb7,26,4,1738.59
94637ea596ce1e7f25f082ea628756b82452dd50682b671d218ca3a8ba4bcbf3,268,1,167.03
9467edb871249c42957e428b3bd38c75f02940fe71e23755857a57e2b9f4c8db,527,1,162.8
946864f8beebf2e69cf54fb4747bcad5e7c907cbafcbdbb8c604c3946cb17f57,346,1,192.24
94699271aeb68baae5d6010b049216f3d5871c015318cdd11ae25769db5a72e8,150,1,299.38
